source,destination,total
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CKzTxTh83saJieBnSm5GDFC3ujji3vFic9pWjPga7vhY,6170.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8a59EgjRc689rpP6K3A2yPfp4gzZ9DtkWRD8GrGkJjGZ,6143.66
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CUNRXWusM6AN1fW1hPszGJJFauULEJJaMom864aWZAR1,6143.66
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6YLbRZyA2sWFs9SqEg3cgXwUWQMSo7e5PZz9A9RhbeZD,6143.659999998001
78LRsenbEqFBJUPMKvSc54dRgEENB8xTSBuG2gJgYnfQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6117.759507763
6cV43H2vvSnj9vvQ2mhRwDqnNuWpcVttQQgUH9ofwgYb,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6023.97999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9a7oY8rF8tBZRSdxWWEv2xkoUtixT8Cka9GXtRKZvLqV,6000.0
3u29TewLmz75Pem9BivL3Q8gD8P5PMV3Wr2ZV2Cj4ABq,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5999.999981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CKoa62ruWrdBhu23k4wmQqCUNXbb4QwR8pqgxT3AH27e,5957.76855992
8X3zGUf7wcd3yuEGB3W4DsSo6sLeuPNwuFCxV2tDvxVg,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5957.516524150001
9n9CyBE7gvFgyfkiUkRo3eJqGFbvdkHfvsf2FmrY76ba,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5890.962733767
592BAjFfvD2bzTVFPSNU3NPvtmUzkm857x7ZqfqeM8QW,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5885.99671212
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3p7bpcGNRCzK9z9K4KWqTC722n2bfZN4KWw33xzrMVy4,5636.23659438
3p7bpcGNRCzK9z9K4KWqTC722n2bfZN4KWw33xzrMVy4,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5636.23658938
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,796aQC7iCyPSXY1Y4v58rUQk3xJ2dCA42u8wa1FCjQ6n,5467.117735
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5Zvy5RY3PDoX5dQKU4WaMYkqd4K7b8zpmC2a4toH4CXn,5196.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,JCTZcPJjnGZNxXAVGHbosK1vBKfDvdfzecBkDkGDoT6z,5195.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,C3wtkoS5CnY9yNGw8StW2YMQyUPRW8pgewf4zcEyArUV,5186.249567192
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5hmSdXoYe6jvkzz5oNkuY5V5Y3a24aMtjrhUzGPU8ika,5163.285707698
5x7gWEUDUuQEtktEXVGkmyMWUw74kvizevga8JGod3Ym,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5062.499995
bKrx6de3a1t1GMaS66ibWoWuT2VHiSzVswfjoR6DviY,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5057.6052329700005
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6xRZoa529GkqGMMb9kpd3trZri21LQNdkgd4ydd1Upw5,5002.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,77C2pMF5neTkWLhK67MZZekLkdnofqHomPbCtmqDt4C1,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8WMM8yocuWqAhdr9AEj7KBAPn9HiyeJVjdikRspzG2sZ,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AwczFMkNpNbW7iBX6A1hbNzQBV723aibKbry1AQzTzqB,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CMQnPhcCkypUEvFw4t6t4YBodhsybwsk91ynehb8HZjx,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DCoDaqzNFtzsYVWLgXCuFU6P2mnErg6pji2C488kU7Du,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Eocyq78kF4PsVBnJwtVTCQgWqsjC97yFPX5Kr9pmJrFw,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FJAr1YkHgaEaAFQgBgK35pia6xFNUH7N6zU8Hv2Ag4Wb,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GUVxeYDnaji4EQYaiDLg5pLPPJBSRWPqEW6V2p4w3FAE,5000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HxbCySdcgxWHdgKBwWJbm9EU8YcE2gPsQ5zLPnidmoaJ,5000.0
A5K2kj3goLqmqnd4GAgtBMaDQGYpVhe52wujTRPB5Lnh,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4975.999971
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HKHnLh6YMf1vz6Nmt1oxFe5FCDfxbQLuunVoAXtmqAv9,4964.204089651
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,H3hdLoLXvMvxbJsJXTQiZrkqNNB9wLdqM77mmhEqXwCz,4859.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Ae1yaakqLGLqdmc2udMqTg1BFEARFx9h8ajg5gTLYz5i,4772.51
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Ae8EjbJnzxnZyY9CYchyXQYsnhzL6gNWTV6zRFtGrPdm,4772.51
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BD9XoL3sFnB1aH8QvyAycSAPrHPFp28nFrSRKEgE4bf6,4772.51
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,C4u1cgcoTtdNkgeXsbj5f511pFJEc8P7k3nmAu2jSLcx,4772.51
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Gk2e2G7xBVMZrkXEdJydjjU2kMZUFU5r74BGDjski94f,4772.51
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9GMqeLBpr9AWXxJpUPTFzdpw6MYGcCq63gkPwykUyEU9,4758.286883430001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FXoFfmBBF1wATNU1CbStL4yXyV7tgrzuwXEjouJrtMnQ,4755.403
FXoFfmBBF1wATNU1CbStL4yXyV7tgrzuwXEjouJrtMnQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4755.402995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,JaSLGqKi9gzx7Vhdc7QYwcUswzt7kJUAu2khYUeXPcU,4741.725
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,At5QZ46a5nTH4Z28G9vDftEcMq2vbQBrLLmGTKDSCSui,4600.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8GDYze5y7KApFcqqKY6RHNid9Ai3oyFHnXnLZacsJE1V,4538.07
GWbMR1Rw2WPMuiNEayVA5tj2od37KEsvnydEgeP3boVm,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4517.97999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2VMkEHRgA2sw7sZM3XEGuWppif53QDMk5dAeJL3KJojq,4438.0
2LmjtijDKDy9uu8ohSUjwn5mQGX4wrLFyzgBrdzcWUwE,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4437.997403119999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3Pmg7HdCzn8WWtqHT8tbaQWiqgY6YEk7kKBW6KvGaRBK,4437.004968335
7tU1UQ9dxTvVzDpW2Mniffy8UZwCzWxEGyL4D8hUkPJ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4437.004949335
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DgXyyNxoynDDwSt2FsnytRJurwGHhNXVU2qaLeeW34KF,4391.934
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EVJHZoSSCoEeTpf8XgnauhawC3EK3cV6diksLN26Bg8A,4391.934
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,F8XKpte1k7hdM9dAqwUo3XXjvnGKFHtCiaDJwJ1fp4wJ,4391.934
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DGidjs8MXcUQZGuvDRtzqnMbvMksgGWaBGCBPGWzF4p6,4250.6
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9uR3r2AiHB1mazEecJitmhQWBbuXbhuijeZfEoX7ZKXy,4200.0
J9AhtzPUfbXmTzn7MnFf85Pgx4UgdgGzeTW5qwdonEBt,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4191.637993953
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,S9BkgSBosJoq2h7eg2cgdHuKVDcfjBGrDfnSaeFAU97,4095.7733333330007
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8h6nv335XB5fF6nh5tiSWwydoBa4dVotLzjrBf9Xhyix,4041.0616
91s2a8xCtuKx52eeHzVW1z9K4hvBue5yFEkEg67GzT11,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4041.061562
9Zjd8P3t4f6zhnHrW5DQrs4jrPdEbFV2JnCMK4CQkL5N,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4028.6979760000004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9BPqFHpWtGm9yGjkphcRN4QMkpA8AutnC1D4aYjeh1He,4000.00098951
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2KJwfAhNZPGZSdJ5A2Z6yNGDQzYZGd6VgtVhtQbiLTNc,4000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8zfEje562DEYXLpWF1XjpGkxCUYyXunb66pLKaYoPhhR,3947.2326526
EwELhw5gkEJHkvJxLi5ag92yvXqydRRTTbKKZSe65bKP,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3753.999933
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5HdLUpi3VKya4binhkwVxYYQxUE8Ba61GvtCCV4x31gQ,3748.075
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,uhQW7vMXMs6LWPidc3FBZudm1uFcguPzQKQoZMRCo6N,3725.752
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,wmviCn2LSabdeXwv1GGUnovczwtr8MZN1YfT3mf1JFs,3618.003617207
98S5NNsYeQUQkmsD12WW4gGgLeLNL8n2YHxuFUdTBcW4,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3567.049995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,98S5NNsYeQUQkmsD12WW4gGgLeLNL8n2YHxuFUdTBcW4,3567.0
9KWxAPg3YFWQwUC13RifMdy5CfAr9kfYvTmHEdTzHpsc,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3561.5157314400003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DCK6eAaQpEFX1fRhJWN8vWLpT24JqMhrtf3AenaRnRkv,3500.0
6KuDrMT5VD4AmnzHhwFfXLS3FErSSXbUkHp4pwcet7Mj,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3467.42018981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4GC1pn5iXRNFfDD8nstEAGGRoHGCCdsFYre98uXjBWUY,3382.0
4BanBXgxKT59xT7gswHEfMd8uUqMeyVBmP43JCdJTJ1b,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3374.52999
9V68LiLf5XseCx1JmGFJMc7fdY3RiJdRtLoHTSoGjiCw,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3359.089962
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HRPGHvorUL5Uc454QDbA4QFBKWMH7hTnZVgYJMJVcoNC,3351.90545
3CoxNDuPQXL9xVYXvgXQrutnu4zWtV8eggnpsQ6gZcN6,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3331.82499
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FRZJF5Q1PwRXSzwtyEN65DkSFVT5aCHjwSDZCshQqAE2,3220.165338068
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Hqujin4AGEHhV7x7Vju4vx33bkSw8FGairviS5wPe3Mi,3153.895
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3ULNfnavBXf65avmk9xATcYJxfq2vCctJmSXwAbFgYj3,3151.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2ApJe12gApmRcd5uzVz4hSeUM5vH8ADXFTwpwEZ3bumF,3099.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8vrbHXVrNyQZvTVPCxxWsZn73Ugx5jVUwZGx4txjj5cn,3071.8299999990004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ApMJ3E4XUXYWqcX777xDsNu9ZVufTaD45GFsdjTQRjFa,3024.79339
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8b5oJXPvv8uJxPfTBd7sAvALKbbVYDcmj7PgNRuBQBBw,3000.45
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,49uGgczJYQuD46NtYWYnz5GBuC64pHcTZBcvbh6fWBEV,3000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,76s6JeUqmGCK1QifER8ZkZoBHVsJbaG4dCLG4c8XdZfk,3000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7rcueWJurXwSuDmFRtv8xcn3E11cGKkCftr8QNVBm65w,3000.0
3kqpd5utrN1t77Li8mfc8mgDtddX5zQMjGRSAndZ6pp2,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2999.999981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3nm2PK63KisL923bZoAfvhqX9hXBgZNfzsYVyGaCYmca,2992.0
5n59tvkQVTSQPnGpFUZwbgZEjG7Yw5BJiBp6SLZM33Rf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2945.9998760000003
2aFdxXtkWjWqAFX7yXUHBJVwQdviHtDVUUCiSZT6seen,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2909.9999900000003
8YY5vM9QY5uNgiJMRLBAU95jrqG3NJg4ndCgLsdXQZkA,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2767.37063294
9VZUeK7ffabYJ7v1FFXMPw2WVQEksBuZF5zixz6uWypo,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2705.232148419
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DtRjzXpqxAQeztmyzcuVH62mXpMumPyR9DUJc8GBWUp,2694.750784012
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5fTaASPwoEHsQvn1jGHTF7PThU8T6TsGzysyGSSXb4Sv,2691.9030000000002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EB5TTvERH51KCR2FYMkM45tk7TAVvE5yRSSr7Xfv7izu,2691.9030000000002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Ftgj6HoKX8Wyhw9SWbKy61cddUpa6g665T7GStV3jXaz,2691.9030000000002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GXmXm5gHpDMadZVx1tFoHcGG56Cmd6N7WzE28aMHWx35,2691.9030000000002
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3NiDcc2nA6jjBo1uBzfVhw1NQ6q1KsWGwNiUHDPsgmrv,2600.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GCMVWVtaVhJKSJ6G9FQpSUyQQqTh3eAGCq1mrrtrd3Y1,2590.87373352
AS3WnS56xzBNvTJ4VNR8qbKT2hVdad48jTNdf8wScFfp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2584.226264866
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9EbaxiHHAHork1JVY8JgP3M89pS294tJQgx1ijat7iyV,2538.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2qiMXyEAaXgAzVMXSke4KribEPTwPSyekLAXbHMLrJz3,2500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7SGLqqrHfGXfWY3Fs83QGfBBuoz8F8JydFikaj6GVBrL,2500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EMsKTWfcbSP8LyQb8GmvS1dQHS7vLgJLKD2AN84ePdFb,2500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5NiWPY9T5cSjHUsd5thf743duX6MHp5vaRNjQsj6ZNks,2490.624121833
DZ8Mr9iuBjxB7JchbdRj7AEYPuc5AKEttNC1p5hEpTvv,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2467.9486899999997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9bbbf23gHPVqfeKxCEuD9fP73UiiFabYZgrCaQp6D7dk,2441.384806026
ERT7YUHbTrRtMj4KbxVf9a2hhs2W8i47Vce2r5EctKxp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2429.336513121
Hm6mFbkEQcSZZ1kdkJtSX4LLfkMKLYHBfeSi4DfNDXZK,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2398.487985
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2L3AZwLH2qLqcN9L3En5pXH2pwL2LmUbaqHCB1ZjMLk2,2386.255
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2tekchbfvaAp4Fp1t8UBb2hqVJiiraGvunptK3QGnGTR,2386.255
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3LEokzD7MeTUk91P8bRWm6JTN5QuiUch7GoF23Ff6nQc,2386.255
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6xkjKW3CJ2KDBVkbXLfPJsPMVexx5FBf35q4w2d2Qedi,2386.255
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AXhYSXsKyKbTA4Rj7vVY5wbFfgdB2QVtXGEGJPbeMeyD,2386.255
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CcsuDqdjyYmzwERVv91d1KYH1sCSyQU5zKxDpUdrk2Q7,2386.255
567ckjRsdrLvSwPLcQRz2DBKWDe8EpJYHvndB49EVfVV,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2263.171522438
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,E44sRupDyvdvCzA5n7bHPBFVrjm6YfX8dxNxvi55ss91,2254.6067451830004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EPffewubadxHMG1jRongGViPZe1C9H9LNCTDsGsAToCZ,2241.840377607
B4Yp62A5GQuVTBdbATodzKYdnLTe44yYm65JXWehxZFX,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2222.938801
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6553hKbwq51B5N7GQcXCubTH6x4UDxaVn7kd1fJPA7w6,2212.937137623
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3sP4VqAzjHDvbLsS6UvEbps854fhKDw6mr2C1RSV1FHn,2177.142341247
CHajFEgW2BFp3w3bzQPqiPjvNsKMmk1JCoiN5sc7Me4v,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2175.406038
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DziVZhpv4azxsBhnxWRHEsSsHpdQTDn1Y633dPdziQSh,2172.731983486
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4eFJySE3J6AmiGQSGXLweTpMqCLFagT7VmsSBaExCjjM,2153.532409
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5d7B8YMn5tKchTngn9R4RxT3VMSsWQZtCaXd3YzPfTbb,2111.425045253
2VkkT1A9Es8jSEVwaMYuwk9nzGsZo4EKcfmerS7qaXFH,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2104.17816616
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CrNRr7jiN3fjHYJBxoDH5NssJoCdDQpZkGeppa8nn1CD,2052.4784556239997
9mY3QDQoJsmurXRuWUmddwA71hFRokjFXP36hw1T9uTA,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2047.886647666
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Gbt88nrNH9Ujr8qWntWzxjb9JNpEGdz3pSgJqH9gxYbW,2045.581674143
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G8zMYMkrs5Ck2ct8Nw5BMnWwci773pA8vvSHq8w9tZa,2041.1780198400002
EmSa9hfJ1fwG1jL6xmVduc54vewNgrnTFvmGmoh2dNCQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2041.1756919599998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,E4p8v8GEm2wwuffRRXANPR8NU3LkpMbxb4RkaWihSQNH,2034.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,WgBx9UcqdqPjmF1AYZTJ59g3YEe1iAnzpyFF4ZR9X7Q,2007.54018701
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4uSFV9u2ALTVbhwkdSFGbfLYdbVuRobwwL2iEebXHs7N,2000.275108827
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BasNU5qxBPaeq2sQyE77SQPbm2XfWnjcLQ7kqiYJGedY,2000.0
EovukXfFoGE9NYqJ8X7UykzockJaZvVADBCtPCTZJGFf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1999.997927233
HzwAddpNeegCRen2tpNmWbfu9f19nnA9p9Nn6Y2qyczc,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1999.9976971199999
DuJhdzh4yUKP2eHxqJi7zY6GHWjjsZVJCoJC6CkNYP7J,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1947.999937
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6uKioBetfusJXevPGLVSQdZHKuHgnpBgfFiEVuNZo8A1,1904.17820416
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,D8MtP8pdqNaktnQwKWc6pUzoEdyVypyDfc9eMZcM4FNH,1900.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Cf6RN4NyTnxNATxv2CxP8fCfTqLZc5VJucUg9tE67nTN,1868.84842992
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16EuJs43CzRdxqwCi8CkvG8jT9P3FPj5zJd6pM7C2Xh,1790.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GuaGNTrnh7Jo5LyytKXvXC1pf2Krm2gupBjg883PVGpG,1778.3033134
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8tG8YoXJTe2AkTvBqokRJw6adxaFLqLnJ3MzhPV4YPma,1737.401
6ugyk67wUfRwN2iVJbmiECBCkVdRp4g9mg6ELyuPZp2u,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1730.9999709999997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,agsWhfJ5PPGjmzMieWY8BR5o1XRVszUBQ5uFz4CtDiJ,1600.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2QFqC6bUjcFDtwC1MtGf7yseEEFttV3L9svYGLWnwPpw,1563.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,NDY3hUBYW3nSrh66cfwuULXmZ7bm4Y3mPmWfeHKBgv9,1540.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4KMgEMezYEHu896U8KX8yu2wSSBd7JwF8CJTWrnHSuhT,1535.92
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,fNZyHSkUxJJm4Rtw64nqAckm8YnuDXV3oz1BrwQQGeK,1510.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2WDuMhoMmPWNf6KDwvSTx863hhkvvTqK8ngixR1kxdnW,1498.641
9M8BKkRaMkpYuX9fg1PCWmxQDfUVR48efJNiC7W9JDjT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1438.0945042279996
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,36QwuvV7cFDTKtw5okqxm7qWPNpEmpDuow9cegEZ3LbJ,1431.753
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6JDnSzx6aZnyqM2uLwkWi6kw1LFtAT9yxS1xhgtzBs62,1431.753
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8H7nFqYqmrK4bmV12GZuZCB8bnByGw5EDz4miKNGsUzK,1418.4
H5xvwBi7sh2tgPGZnavvankvYqgDPmKTX8wx7KPMjfQ1,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1399.9999899999998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8D91TH7kWhyWxYHwWrsjG2xMtijVKs83fs2AdCmTnP3Y,1349.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AKymJLhyLW4b4XVbeMER5jH3zaJXmRMZb9aNskB8kFKu,1343.739919729
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,96m6rq3zeoD2Drb81DmKt74HaUR2d3QmBfJQswBa94of,1336.4141203
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FfXDfFLu6iM2YUFjgmBCG6FZjhARAV1TSs2acyJ9sVSr,1239.708606981
